Time, ax, ay, az, gx, gy, gz
0.028279, -114, -2059, 127, -4038, -140, 866
0.028417, -114, -2059, 127, -4038, -140, 866
0.028554, -114, -2059, 127, -4038, -140, 866
0.028692, -114, -2059, 127, -4038, -140, 866
0.028830, -114, -2059, 127, -4038, -140, 866
0.028968, -114, -2059, 127, -4038, -140, 866
0.029105, -124, -2056, 201, -4024, 104, 851
0.029246, -124, -2056, 201, -4024, 104, 851
0.029383, -124, -2056, 201, -4024, 104, 851
0.029520, -124, -2056, 201, -4024, 104, 851
0.029657, -124, -2056, 201, -4024, 104, 851
0.029794, -124, -2056, 201, -4024, 104, 851
0.029931, -124, -2056, 201, -4024, 104, 851
0.030068, -124, -2056, 201, -4024, 104, 851
0.030205, -113, -2073, 426, -3943, 355, 785
0.030346, -113, -2073, 426, -3943, 355, 785
0.030483, -113, -2073, 426, -3943, 355, 785
0.030620, -113, -2073, 426, -3943, 355, 785
0.030757, -113, -2073, 426, -3943, 355, 785
0.030894, -113, -2073, 426, -3943, 355, 785
0.031031, -113, -2073, 426, -3943, 355, 785
0.031168, -28, -2117, 1169, -3567, 560, 654
0.031309, -28, -2117, 1169, -3567, 560, 654
0.031447, -28, -2117, 1169, -3567, 560, 654
0.031584, -28, -2117, 1169, -3567, 560, 654
0.031721, -28, -2117, 1169, -3567, 560, 654
0.031858, -28, -2117, 1169, -3567, 560, 654
0.031995, -28, -2117, 1169, -3567, 560, 654
0.032132, 84, -2179, 2441, -2564, 668, 416
0.032269, 84, -2179, 2441, -2564, 668, 416
0.032406, 84, -2179, 2441, -2564, 668, 416
0.032543, 84, -2179, 2441, -2564, 668, 416
0.032680, 84, -2179, 2441, -2564, 668, 416
0.032818, 84, -2179, 2441, -2564, 668, 416
0.032955, 84, -2179, 2441, -2564, 668, 416
0.033093, 84, -2179, 2441, -2564, 668, 416
0.033231, 178, -2218, 4103, -649, 710, 80
0.033372, 178, -2218, 4103, -649, 710, 80
0.033511, 178, -2218, 4103, -649, 710, 80
0.033649, 178, -2218, 4103, -649, 710, 80
0.033786, 178, -2218, 4103, -649, 710, 80
0.033924, 178, -2218, 4103, -649, 710, 80
0.034061, 178, -2218, 4103, -649, 710, 80
0.034199, 225, -2198, 5370, 2231, 731, -325
0.034340, 225, -2198, 5370, 2231, 731, -325
0.034478, 225, -2198, 5370, 2231, 731, -325
0.034615, 225, -2198, 5370, 2231, 731, -325
0.034754, 225, -2198, 5370, 2231, 731, -325
0.034891, 225, -2198, 5370, 2231, 731, -325
0.035029, 225, -2198, 5370, 2231, 731, -325
0.035166, 49, -2103, 4674, 5393, 798, -734
0.035304, 49, -2103, 4674, 5393, 798, -734
0.035442, 49, -2103, 4674, 5393, 798, -734
0.035579, 49, -2103, 4674, 5393, 798, -734
0.035716, 49, -2103, 4674, 5393, 798, -734
0.035854, 49, -2103, 4674, 5393, 798, -734
