Time, ax, ay, az, gx, gy, gz
0.255214, -1028, 135, 1509, 344, 11055, 611
0.256374, -1051, 139, 1509, 353, 11053, 462
0.257473, -1059, 150, 1514, 353, 11052, 402
0.260529, -1093, 137, 1520, 331, 11078, 276
0.261696, -1108, 135, 1514, 328, 11091, 242
0.263217, -1127, 128, 1511, 334, 11108, 210
0.264336, -1127, 121, 1499, 347, 11131, 178
0.265496, -1128, 109, 1487, 374, 11185, 112
0.266595, -1130, 113, 1470, 396, 11207, 80
0.267777, -1135, 107, 1443, 419, 11233, 50
0.268878, -1135, 111, 1433, 439, 11264, 14
0.270057, -1143, 105, 1414, 452, 11292, -26
0.271158, -1142, 107, 1404, 459, 11314, -66
0.272338, -1154, 97, 1394, 458, 11331, -107
0.273438, -1160, 100, 1387, 453, 11343, -158
0.274618, -1175, 100, 1390, 442, 11366, -265
0.275718, -1192, 94, 1392, 437, 11373, -317
0.276899, -1209, 91, 1390, 433, 11377, -366
0.277997, -1228, 97, 1385, 432, 11378, -409
0.279179, -1248, 100, 1383, 435, 11380, -449
0.280283, -1273, 90, 1380, 437, 11381, -486
0.281460, -1304, 91, 1379, 440, 11378, -520
0.282556, -1322, 97, 1377, 446, 11372, -549
0.283740, -1348, 97, 1366, 465, 11359, -590
0.284838, -1371, 102, 1361, 475, 11347, -609
0.286077, -1389, 103, 1351, 482, 11333, -625
0.287288, -1413, 96, 1343, 489, 11317, -633
0.288555, -1437, 98, 1334, 496, 11296, -635
0.289652, -1458, 103, 1326, 497, 11273, -636
0.290835, -1480, 88, 1323, 493, 11219, -634
0.291934, -1505, 88, 1321, 491, 11193, -628
0.293116, -1527, 82, 1307, 487, 11171, -614
0.294214, -1539, 84, 1305, 485, 11149, -596
0.295396, -1563, 77, 1284, 485, 11126, -574
0.296491, -1582, 80, 1280, 483, 11107, -548
0.297676, -1603, 82, 1268, 483, 11089, -519
0.299958, -1656, 65, 1266, 484, 11032, -456
0.301225, -1671, 62, 1270, 482, 11014, -434
0.302492, -1693, 43, 1276, 478, 11000, -407
0.304266, -1722, 32, 1287, 464, 10981, -330
0.305808, -1737, 28, 1296, 464, 10977, -292
0.307053, -1734, 23, 1292, 466, 10991, -203
0.308320, -1724, 11, 1301, 478, 11002, -157
0.309587, -1728, 10, 1305, 492, 11012, -113
0.310854, -1719, 7, 1303, 500, 11030, -70
0.312121, -1717, 2, 1301, 523, 11092, 7
0.313388, -1719, 5, 1298, 536, 11123, 43
0.314655, -1721, 20, 1294, 548, 11154, 72
0.315922, -1734, 25, 1283, 562, 11188, 96
0.317189, -1739, 40, 1277, 589, 11250, 135
0.318456, -1752, 45, 1277, 598, 11275, 150
0.319722, -1754, 53, 1268, 606, 11296, 166
0.320989, -1759, 51, 1263, 617, 11313, 182
0.322256, -1765, 52, 1254, 630, 11340, 211
0.323777, -1778, 51, 1249, 642, 11349, 222
0.325044, -1778, 47, 1246, 659, 11357, 241
0.326311, -1768, 58, 1241, 683, 11366, 293
0.327578, -1760, 57, 1236, 696, 11371, 322
0.328695, -1748, 66, 1241, 705, 11380, 352
0.329858, -1719, 70, 1232, 710, 11393, 383
0.331125, -1701, 80, 1248, 717, 11408, 414
0.332392, -1676, 84, 1237, 733, 11455, 468
0.333659, -1646, 85, 1234, 744, 11481, 485
0.334926, -1625, 100, 1225, 754, 11506, 500
0.336193, -1605, 104, 1223, 762, 11530, 514
0.337459, -1589, 107, 1203, 790, 11571, 516
0.338574, -1585, 119, 1190, 802, 11591, 506
0.339739, -1567, 130, 1181, 816, 11604, 493
0.340846, -1549, 138, 1164, 832, 11613, 472
0.342021, -1532, 144, 1155, 847, 11624, 450
0.343288, -1529, 147, 1151, 864, 11633, 428
0.344554, -1517, 149, 1139, 883, 11625, 360
0.345821, -1507, 158, 1137, 891, 11614, 322
0.347089, -1520, 161, 1135, 903, 11603, 287
0.348355, -1514, 164, 1145, 912, 11586, 250
0.349465, -1515, 158, 1137, 917, 11566, 211
